ID,ratemo_1,ratemo_2,ratemo_3,ratemo_4,ratemo_5,ratemo_6,ratemo_7,ratemo_8,ratemo_9,ratemo_10,ratemo_11,ratemo_12,ratemo_13,ratemo_14,ratemo_15,ratemo_16,ratemo_17,ratemo_18,ratemo_19,ratemo_20,ratemo_21,ratemo_22,ratemo_23,ratemo_24,big5_1,big5_2,big5_3,big5_4,big5_5,big5_6,big5_7,big5_8,big5_9,big5_10,q_gender,GEN,q_age,ARE,q_MAR,q_CHI,crt_bat,crt_widget,crt_lake,crt_bat01,crt_bat_int,crt_widget01,crt_widget_int,crt_lake01,crt_lake_int,crt_correct,crt_intuitive,crt_1st,crt_2nd,crt_3rd,crt_sup
t40tdw5p,3,4,4,4,2,2,4,2,4,2,3,5,2,4,4,4,4,4,3,3,3,2,3,4,2,4,4,4,5,5,4,4,4,3,male,40s,45,Kanto,Married,Child,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,3,3,2,2
ajxff1g6,5,1,5,5,1,5,5,1,2,1,4,5,4,5,1,5,2,4,5,5,4,4,1,1,6,1,4,4,7,1,7,6,6,1,male,50s,57,Kanto,Married,Child,10,5,24,0,Intuitive,1,Correct,0,Intuitive,1,2,1,1,3,4
1sui8gsc,4,4,2,5,2,4,3,2,4,4,2,2,4,4,4,4,2,5,2,2,1,2,4,5,2,3,5,5,5,7,6,5,5,6,male,30s,30,Kinki,Married,Child,5,1,47,1,Correct,0,Other,1,Correct,2,0,3,4,2,3
adsrqe63,2,3,4,1,3,1,4,5,3,2,4,3,4,4,2,3,2,3,3,2,3,4,3,3,7,4,4,2,4,4,5,4,4,3,female,50s,54,Kinki,Married,Child,10,1,24,0,Intuitive,0,Other,0,Intuitive,0,2,2,2,1,4
gzuu6plr,4,4,3,4,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,5,4,4,4,4,4,4,male,30s,31,Kinki,Married,Child,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,2,3,1,1
e3d5g9xu,3,3,1,4,2,3,1,1,2,3,2,3,2,2,2,3,3,3,2,3,3,2,2,2,3,3,1,3,3,5,4,5,5,4,male,40s,44,Chubu,Married,Child,5,5,47,1,Correct,1,Correct,1,Correct,3,0,1,3,3,2
sc3joehr,2,3,4,2,4,2,3,4,3,4,3,3,4,4,4,3,3,3,3,3,2,3,4,3,4,3,4,5,4,4,4,4,4,4,female,40s,41,Kanto,NotMarried,NoChild,10,5,24,0,Intuitive,1,Correct,0,Intuitive,1,2,2,3,2,3
ivits970,2,4,3,1,1,1,2,5,5,3,4,2,5,5,3,2,2,3,2,3,4,4,4,2,,,,,,,,,,,,,,,,,10,1,96,0,Intuitive,0,Other,0,Other,0,1,3,3,3,4
2jb9kdvt,5,2,4,5,1,5,4,1,2,1,2,2,1,5,1,5,3,3,2,5,1,2,1,1,7,5,6,2,7,2,6,3,4,1,male,30s,35,Chubu,NotMarried,NoChild,5,5,47,1,Correct,1,Correct,1,Correct,3,0,4,4,1,1
ahx7gvof,2,5,3,3,3,2,3,3,2,2,2,4,3,5,3,3,4,4,2,3,1,1,4,2,5,4,6,4,3,5,5,4,6,5,male,30s,38,Kanto,NotMarried,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,1,2,2,2
86ejn5cj,2,4,2,3,3,1,2,4,3,5,3,4,4,3,1,1,2,4,2,1,1,3,3,5,2,3,1,7,5,5,4,5,1,6,male,40s,42,Chubu,Married,Child,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,1,4,4,3
0qlr2wvk,2,2,4,3,4,1,4,2,3,2,4,2,4,3,4,4,2,3,4,2,4,4,2,3,6,3,3,5,5,4,5,5,4,5,female,40s,47,Chubu,Married,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,1,3,1,3
m7plr9wa,1,1,5,2,4,4,4,2,1,1,5,5,5,5,2,4,1,4,5,5,4,5,1,2,2,5,6,4,7,6,1,5,2,2,male,30s,33,Kanto,NotMarried,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,2,3,3,3
6dr4l2i9,5,1,5,3,3,3,5,3,2,2,4,3,3,3,3,3,3,4,3,3,3,4,4,1,5,4,2,4,7,4,6,6,3,1,male,30s,39,Chubu,NotMarried,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,3,3,2,3
84rfa3u5,4,2,4,4,2,4,3,2,1,1,4,4,4,5,2,5,2,2,4,5,2,3,2,1,3,1,6,1,7,3,7,1,6,2,male,40s,44,Chubu,NotMarried,NoChild,10,10,24,0,Intuitive,0,Other,0,Intuitive,0,2,4,1,1,4
uwcpre18,3,4,3,5,2,4,4,2,4,1,4,3,2,4,2,5,4,5,2,4,2,3,2,2,3,2,6,2,5,5,5,5,5,3,male,50s,58,Kanto,Married,Child,5,5,47,1,Correct,1,Correct,1,Correct,3,0,2,2,1,3
ik3ayfzo,3,3,3,3,3,3,3,3,3,2,4,4,3,4,3,4,3,3,3,3,3,3,3,3,5,4,4,4,4,3,4,4,4,4,male,40s,44,Kyushu,NotMarried,NoChild,10,1,47,0,Intuitive,0,Other,1,Correct,1,1,1,2,2,2
3242pxuw,3,2,4,3,3,3,4,4,2,2,4,3,5,5,4,3,2,2,4,2,4,4,4,3,6,5,5,3,5,3,4,5,5,3,female,30s,33,Kyushu,NotMarried,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,1,1,3,3
533gn8kr,3,2,3,3,1,3,3,3,2,1,5,1,2,5,3,4,1,3,4,4,3,4,2,1,4,1,5,4,5,5,5,4,6,5,male,40s,40,Kinki,Married,NoChild,5,5,47,1,Correct,1,Correct,1,Correct,3,0,3,1,3,4
wkknob6u,3,2,2,3,4,2,2,4,3,3,3,4,2,4,4,3,3,4,3,2,3,2,3,3,3,3,3,5,5,5,4,4,3,3,female,40s,48,Kanto,Married,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,3,3,3,3
5cip9dgs,3,4,1,4,2,2,2,2,4,4,2,4,2,3,4,1,4,4,2,2,2,2,3,4,2,5,3,5,2,6,5,5,4,5,male,30s,38,Chubu,Married,Child,5,5,47,1,Correct,1,Correct,1,Correct,3,0,2,2,2,3
zy3cbg5e,2,2,4,2,4,2,1,4,4,4,2,2,4,2,5,1,3,3,3,2,3,3,4,5,5,2,3,3,3,2,6,5,3,7,female,40s,42,Kanto,Married,Child,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,1,3,1,3
qbyjq057,1,4,1,2,2,3,3,4,5,3,3,3,1,2,4,2,3,5,1,2,2,3,2,4,2,1,4,7,3,7,4,5,2,5,male,20s,28,Tohoku,NotMarried,NoChild,10,100,98,0,Intuitive,0,Intuitive,0,Other,0,2,2,3,3,3
uhyv3h1v,3,4,4,3,4,1,4,4,1,3,3,2,5,3,5,3,3,3,4,2,4,5,4,5,7,2,4,1,7,1,7,4,3,1,female,40s,45,Chubu,NotMarried,Child,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,3,1,3,1
luy0ctpi,3,4,4,3,3,1,4,2,2,3,3,4,3,4,5,2,3,2,4,2,4,4,3,3,3,6,5,5,3,6,6,7,5,7,female,40s,41,Tohoku,Married,Child,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,2,2,2,3
21g6aa0q,2,4,3,2,4,2,3,4,4,4,3,4,4,2,4,2,4,4,3,2,3,2,4,4,2,5,3,5,4,4,3,6,2,4,female,30s,38,Kanto,Married,Child,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,1,1,1,1
vjfbwvjy,5,1,4,4,1,2,4,1,4,3,3,4,2,4,3,4,3,4,4,3,1,3,2,2,4,5,4,6,5,2,2,6,5,5,male,40s,40,Kanto,Married,Child,5,5,47,1,Correct,1,Correct,1,Correct,3,0,2,4,3,3
r476sqra,4,2,4,4,2,3,5,2,2,2,4,2,3,5,2,4,2,2,4,4,3,4,2,2,3,5,5,6,5,6,3,6,3,6,female,30s,36,Chugoku,NotMarried,NoChild,10,5,18,0,Intuitive,1,Correct,0,Other,1,1,3,3,4,3
b9pb5xyt,4,2,4,4,2,4,4,2,3,2,4,1,4,5,2,4,2,3,4,4,3,4,2,2,3,3,4,6,5,7,5,3,4,4,female,30s,37,Kanto,NotMarried,NoChild,5,5,47,1,Correct,1,Correct,1,Correct,3,0,2,3,3,3
mpaloiqj,3,4,4,3,3,2,3,2,4,3,4,3,4,4,3,2,3,4,4,4,4,3,3,3,4,4,5,6,4,5,5,3,5,5,male,40s,42,Kanto,Married,Child,10,100,96,0,Intuitive,0,Intuitive,0,Other,0,2,4,3,2,3
vbel9sn4,4,1,5,4,2,4,4,2,2,2,4,4,4,4,2,4,2,2,4,4,4,4,2,2,5,2,5,6,6,2,5,2,6,3,female,40s,44,Kanto,Married,Child,10,5,36,0,Intuitive,1,Correct,0,Other,1,1,1,3,1,2
plhigcwb,2,4,5,1,4,1,4,5,5,3,4,4,5,3,4,3,2,4,4,3,2,3,4,3,3,5,4,2,4,5,5,5,5,6,male,40s,47,Kanto,NotMarried,NoChild,10,100,12,0,Intuitive,0,Intuitive,0,Other,0,2,1,2,2,3
fca5zbzb,4,3,2,4,2,4,4,3,3,2,2,4,2,4,2,4,4,4,2,4,2,2,2,2,5,4,4,5,5,5,4,4,5,4,male,20s,29,Kinki,NotMarried,NoChild,5,5,47,1,Correct,1,Correct,1,Correct,3,0,1,1,1,1
1fm34xy8,4,3,4,3,4,2,4,4,2,2,3,2,4,5,2,4,2,2,4,2,4,4,2,2,2,1,1,2,5,1,6,6,6,2,female,40s,46,Kinki,Married,Child,10,5,24,0,Intuitive,1,Correct,0,Intuitive,1,2,1,2,1,2
dbmedg65,4,5,3,4,5,1,4,4,5,4,4,4,4,4,5,2,4,5,2,1,4,2,4,5,1,7,2,6,6,3,5,7,2,7,male,40s,44,Kanto,Married,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,4,3,2,1
7empf09j,5,3,4,5,2,4,4,1,2,1,4,4,2,5,2,5,4,4,2,5,3,3,2,1,3,5,7,6,7,5,7,2,5,1,male,20s,28,Kinki,NotMarried,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,1,1,1,1
2a45hdua,4,5,1,4,4,2,2,2,5,3,3,4,2,2,5,2,3,4,2,2,1,2,4,4,1,2,3,7,2,6,3,3,4,7,male,50s,52,Chubu,NotMarried,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,1,2,2,1
gui9k4uu,3,2,3,3,3,3,3,3,2,3,4,3,3,5,2,4,3,3,2,3,3,2,3,2,3,6,4,6,5,4,4,5,3,4,female,40s,49,Tohoku,NotMarried,NoChild,10,20,24,0,Intuitive,0,Other,0,Intuitive,0,2,3,4,3,4
6bvbf98u,3,3,4,3,3,3,2,1,5,3,2,3,2,4,3,3,3,3,2,3,2,2,3,3,1,2,2,6,3,6,3,6,2,4,male,40s,40,Kanto,NotMarried,NoChild,5,5,47,1,Correct,1,Correct,1,Correct,3,0,1,2,3,1
bb2aiu81,2,4,2,4,4,2,1,2,5,2,1,5,1,4,5,2,5,4,1,1,2,1,4,4,3,3,2,5,4,3,4,7,4,5,male,40s,47,Kanto,NotMarried,NoChild,5,5,47,1,Correct,1,Correct,1,Correct,3,0,1,3,2,3
ymyx4mvx,2,5,2,3,2,2,4,2,4,2,4,2,2,4,4,4,2,4,2,3,2,2,3,4,1,1,1,7,3,7,4,7,6,6,female,30s,38,Kanto,Married,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,2,2,1,2
k45ah26q,2,4,2,2,4,2,2,2,4,2,3,4,2,3,4,3,4,4,2,2,2,2,4,3,3,3,3,5,3,3,3,5,3,4,male,30s,38,Kinki,NotMarried,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,2,2,2,2
ghnq00ef,4,2,3,3,2,2,2,3,2,2,4,2,4,5,4,4,2,3,4,2,3,2,2,2,3,2,1,3,3,5,3,3,3,4,female,30s,32,Kinki,NotMarried,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,2,3,1,3
8henh0lm,3,4,4,4,2,4,4,1,2,1,2,4,3,4,2,4,2,3,4,4,3,4,2,2,3,4,3,3,3,5,5,5,4,5,male,40s,41,Kinki,Married,Child,10,5,24,0,Intuitive,1,Correct,0,Intuitive,1,2,2,1,1,1
a1rgd3f7,2,5,1,3,5,2,1,5,5,1,3,5,1,5,3,4,5,5,1,5,2,2,5,3,5,2,4,2,7,3,4,4,5,2,female,20s,20,Chugoku,NotMarried,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,1,2,3,1
nebq7mys,2,4,2,4,4,2,4,2,5,2,3,5,2,4,5,2,5,5,2,2,1,2,4,2,3,4,3,5,5,6,5,5,5,5,male,50s,51,Kanto,NotMarried,NoChild,10,5,30,0,Intuitive,1,Correct,0,Other,1,1,2,2,1,3
wqs5m7tb,3,4,3,3,4,1,4,5,3,4,3,2,3,3,5,2,3,3,3,1,3,2,5,5,1,5,4,6,4,6,6,4,2,7,male,30s,36,Kanto,NotMarried,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,2,3,2,2
68s8csre,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,4,4,4,4,4,4,4,4,female,40s,43,Kanto,Married,NoChild,10,100,12,0,Intuitive,0,Intuitive,0,Other,0,2,3,3,3,3
0l50ix2l,1,3,1,3,2,1,1,3,2,3,3,3,4,2,4,1,4,4,1,1,3,1,4,4,1,1,2,5,1,4,5,3,5,4,male,40s,40,Kanto,Married,Child,5,5,4,1,Correct,1,Correct,0,Other,2,0,1,1,1,2
p8ukji5w,4,2,3,4,3,2,4,3,4,3,3,4,4,4,4,3,3,4,4,2,2,3,2,2,2,5,3,5,5,4,5,6,5,4,male,40s,40,Chugoku,NotMarried,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,1,2,3,1
ac59p8zw,2,3,3,2,2,2,2,3,3,3,3,2,2,2,3,2,2,2,2,3,3,2,2,1,2,3,2,3,3,3,3,2,2,3,male,30s,38,Chubu,Married,Child,10,5,2,0,Intuitive,1,Correct,0,Other,1,1,2,2,3,2
savwcrjq,2,2,4,2,4,5,3,4,4,1,4,4,4,5,2,5,4,4,4,5,2,2,4,2,2,2,1,6,5,6,3,6,5,5,female,30s,33,Kinki,NotMarried,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,4,4,2,2
n9zwld3o,2,3,3,2,2,1,4,3,2,2,4,2,4,5,2,4,4,4,2,4,2,4,2,2,6,2,5,3,2,2,6,7,3,3,female,30s,33,Chubu,Married,Child,10,100,96,0,Intuitive,0,Intuitive,0,Other,0,2,2,3,1,1
okcierbu,2,5,4,4,5,3,3,3,5,5,3,4,3,4,5,3,4,5,3,3,2,2,5,5,1,5,2,7,4,5,4,4,2,4,female,30s,34,Chubu,NotMarried,NoChild,10,5,24,0,Intuitive,1,Correct,0,Intuitive,1,2,3,1,1,3
fw74frmt,3,4,1,4,2,1,2,3,5,1,4,5,2,5,5,4,5,4,2,1,2,2,4,2,1,3,3,6,3,5,2,6,3,7,female,30s,39,Kanto,NotMarried,NoChild,10,100,14,0,Intuitive,0,Intuitive,0,Other,0,2,1,3,1,1
3odmhrow,3,4,4,4,3,2,3,4,4,5,4,4,4,4,4,4,3,5,4,3,3,2,4,4,2,6,3,6,7,5,5,6,2,2,male,50s,50,Chubu,Married,Child,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,3,3,3,2
dqcwes32,4,4,3,4,3,4,5,3,3,3,3,3,3,4,3,4,4,3,2,5,3,3,3,4,6,5,6,7,3,3,4,1,3,5,female,30s,32,Kyushu,Married,Child,5,100,36,1,Correct,0,Intuitive,0,Other,1,1,2,3,3,3
ut9tt4q0,5,4,3,5,2,4,4,2,3,2,3,3,2,5,2,5,4,3,2,4,3,2,2,2,3,5,5,3,6,6,6,3,6,4,male,40s,41,Kanto,Married,Child,5,5,47,1,Correct,1,Correct,1,Correct,3,0,3,3,3,3
dzz2nc7p,3,4,3,3,3,2,2,2,4,2,3,3,4,2,5,3,3,4,3,4,2,3,3,2,1,3,4,6,4,5,5,5,1,6,female,30s,33,Tohoku,Married,Child,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,1,3,1,3
16iihtb3,1,3,2,3,4,1,3,2,5,3,3,3,3,4,4,3,3,4,3,3,3,3,4,5,1,3,1,7,4,7,4,7,4,5,female,20s,27,Kinki,NotMarried,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,1,2,1,1
529xvskx,4,2,5,4,2,2,4,2,2,2,2,4,2,4,2,2,4,5,2,2,1,1,2,2,3,5,6,5,5,5,6,3,5,2,male,40s,41,Hokkaido,Married,Child,5,100,24,1,Correct,0,Intuitive,0,Intuitive,1,2,3,2,1,2
o7h8zwpo,4,3,4,4,3,1,4,4,5,2,3,3,5,4,5,3,3,5,4,1,4,2,4,2,6,2,3,3,5,1,6,3,3,5,female,40s,43,Kanto,NotMarried,Child,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,2,3,2,3
zekpnxnd,3,5,4,3,4,1,4,4,3,4,4,3,4,3,5,2,3,3,4,2,3,3,4,4,2,3,3,5,4,4,4,5,3,4,female,40s,47,Kinki,NotMarried,Child,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,3,3,2,3
jxx4obu9,3,3,1,4,3,1,3,3,3,3,3,3,3,4,2,3,3,4,3,3,3,3,3,4,5,5,4,5,5,4,4,2,3,6,male,20s,23,Kyushu,Married,NoChild,10,1,24,0,Intuitive,0,Other,0,Intuitive,0,2,2,1,1,2
52k4fzch,3,3,4,3,3,2,3,3,3,3,3,2,3,4,3,3,3,3,3,3,3,3,3,3,4,4,4,1,5,4,4,3,6,4,male,20s,24,Chubu,NotMarried,NoChild,10,100,47,0,Intuitive,0,Intuitive,1,Correct,1,2,1,1,1,1
ak49i0zn,4,2,4,3,4,2,4,2,2,4,4,3,4,5,4,3,2,1,5,2,4,5,4,4,3,3,4,5,4,5,5,5,5,5,male,40s,49,Shikoku,NotMarried,NoChild,10,5,24,0,Intuitive,1,Correct,0,Intuitive,1,2,3,3,2,4
6oqvbxyt,3,3,4,4,3,1,4,3,3,2,2,4,2,2,4,2,4,4,3,2,3,2,4,4,1,3,2,6,2,6,5,5,4,6,male,30s,35,Chubu,NotMarried,Child,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,1,3,1,2
9d3gwu41,5,3,5,5,2,5,5,2,1,1,3,5,5,4,2,5,4,1,3,5,3,5,1,1,3,5,6,7,7,1,4,5,1,6,male,40s,48,Chubu,NotMarried,NoChild,10,5,5,0,Intuitive,1,Correct,0,Other,1,1,3,3,4,4
2mj2qeqy,1,2,5,3,2,4,3,4,4,2,4,3,4,3,2,4,3,2,4,4,1,3,3,2,2,2,3,6,5,7,4,5,3,6,female,20s,29,Kinki,Married,NoChild,10,5,14,0,Intuitive,1,Correct,0,Other,1,1,1,1,3,1
743a0d9f,2,4,2,1,4,4,4,2,5,4,2,4,3,4,5,4,4,5,1,4,3,2,4,5,1,2,5,7,4,6,5,6,1,4,female,30s,39,Kanto,NotMarried,NoChild,10,100,96,0,Intuitive,0,Intuitive,0,Other,0,2,4,2,1,1
dqe1iunh,4,4,4,5,2,3,4,2,2,2,4,4,2,5,2,4,5,2,2,4,3,1,3,1,5,3,5,2,5,1,5,3,3,5,male,30s,37,Kyushu,Married,Child,5,5,47,1,Correct,1,Correct,1,Correct,3,0,1,4,3,3
raa33mt4,4,5,5,4,3,2,3,2,4,2,5,3,4,5,3,4,2,2,5,3,2,5,3,2,2,1,6,6,6,5,6,1,4,2,male,60s,63,Kinki,NotMarried,Child,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,1,2,2,2
wktiv288,5,2,4,5,1,3,3,1,3,1,4,1,3,4,4,4,4,4,3,4,4,4,2,2,6,1,4,2,5,1,5,2,6,4,male,40s,41,Kanto,Married,Child,10,5,24,0,Intuitive,1,Correct,0,Intuitive,1,2,3,4,3,3
ls2az6q2,3,3,4,3,3,2,4,4,4,2,4,3,3,4,3,4,3,3,3,2,3,3,3,2,3,3,3,3,5,4,5,5,5,3,male,50s,54,Kanto,NotMarried,NoChild,5,5,47,1,Correct,1,Correct,1,Correct,3,0,2,2,2,2
c0wycdnk,4,3,4,4,2,3,4,4,3,2,4,2,4,4,2,3,4,4,4,4,3,4,2,4,5,4,4,5,5,5,5,5,5,3,male,40s,47,Kanto,NotMarried,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,3,3,3,3
afdwrv3c,4,2,4,4,2,3,4,2,2,2,4,3,3,5,3,3,3,3,4,3,4,4,3,3,5,2,5,4,2,3,6,4,6,3,female,over70s,72,Kanto,Married,Child,10,100,47,0,Intuitive,0,Intuitive,1,Correct,1,2,3,4,4,2
8g0qnrcf,3,4,2,4,4,1,4,4,5,4,2,3,1,4,4,1,4,4,2,1,3,1,3,5,4,4,3,5,1,1,6,3,4,6,male,50s,59,Kinki,Married,Child,5,5,47,1,Correct,1,Correct,1,Correct,3,0,3,1,1,1
0798avwu,1,3,3,2,4,1,1,4,5,4,3,4,3,3,4,2,4,4,3,1,3,2,5,4,4,4,2,3,4,4,4,5,3,5,male,30s,30,Kanto,Married,Child,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,1,1,1,1
bltzgcat,3,3,3,3,3,4,4,3,3,3,3,3,3,3,4,3,3,4,3,4,3,3,3,2,6,3,5,6,5,3,6,4,3,3,male,40s,44,Kinki,Married,Child,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,2,2,1,3
we513hdh,4,1,4,4,2,1,1,4,1,4,4,1,2,2,4,2,2,2,3,2,3,2,4,5,2,6,3,6,2,2,4,2,1,5,male,40s,43,Kinki,Married,Child,5,5,47,1,Correct,1,Correct,1,Correct,3,0,1,1,1,1
6wzc5c9o,2,3,3,3,3,3,3,3,4,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,2,3,3,6,4,4,3,3,4,5,female,40s,45,Kanto,Married,Child,5,5,47,1,Correct,1,Correct,1,Correct,3,0,3,3,2,2
ew6pbkha,3,4,3,4,3,4,3,4,2,4,4,3,4,2,3,3,3,5,4,4,2,3,2,2,1,6,4,5,6,3,4,7,3,3,male,50s,57,Kanto,NotMarried,NoChild,10,100,47,0,Intuitive,0,Intuitive,1,Correct,1,2,1,2,2,1
5p0rsp2w,2,3,4,3,4,2,4,3,3,1,5,5,4,5,5,3,2,2,5,1,3,3,4,2,3,4,5,6,5,2,4,5,2,4,male,50s,50,Kanto,NotMarried,NoChild,10,100,96,0,Intuitive,0,Intuitive,0,Other,0,2,1,1,1,3
ujt3f47f,2,3,3,2,3,3,4,3,4,3,3,2,3,5,4,4,3,4,3,4,3,2,4,2,4,5,5,5,5,5,5,5,4,5,female,30s,34,Kyushu,NotMarried,NoChild,10,100,24,0,Intuitive,0,Intuitive,0,Intuitive,0,3,2,3,4,3
lay7tjog,1,5,1,3,3,1,1,5,5,5,2,2,2,1,5,1,3,5,1,1,1,1,3,5,1,6,4,6,2,1,3,4,2,6,female,30s,31,Kanto,NotMarried,NoChild,10,100,96,0,Intuitive,0,Intuitive,0,Other,0,2,1,4,3,3
zzcp0l7c,3,2,4,3,2,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,1,5,2,6,4,5,4,5,3,5,male,50s,50,Chubu,NotMarried,NoChild,10,100,47,0,Intuitive,0,Intuitive,1,Correct,1,2,2,1,2,1
plwwlfwm,4,4,4,4,2,2,4,2,2,2,3,4,2,4,4,4,3,3,4,3,3,3,4,4,3,2,3,5,5,5,5,5,5,3,male,20s,24,Kanto,Married,Child,5,5,59,1,Correct,1,Correct,0,Other,2,0,2,2,1,2
h4vk2f2c,3,3,3,3,3,1,1,3,5,1,1,5,1,4,5,2,5,5,2,1,1,1,5,5,1,7,1,7,1,1,1,7,1,7,male,40s,49,Kanto,Married,Child,10,100,48,0,Intuitive,0,Intuitive,0,Other,0,2,4,4,4,1
0f3npr0d,3,3,3,3,3,2,2,3,4,2,3,4,2,4,3,3,3,4,2,3,2,2,3,3,2,6,3,5,4,6,2,4,2,2,female,50s,54,Kinki,Married,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,1,1,1,2
tw5v31v1,2,3,3,2,4,2,4,3,2,2,3,4,3,4,4,3,3,3,3,2,3,2,4,2,2,4,3,3,4,6,6,5,3,5,male,50s,59,Kanto,NotMarried,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,2,2,1,3
zuw9e3dy,4,5,4,4,2,4,4,3,4,2,3,2,4,4,2,4,2,3,3,5,3,4,2,1,6,3,4,5,5,3,5,5,4,5,female,30s,36,Chubu,NotMarried,NoChild,10,1,20,0,Intuitive,0,Other,0,Other,0,1,2,3,2,1
d41sxafr,4,5,5,2,4,4,5,3,1,4,5,2,3,5,2,5,2,4,3,5,3,4,4,2,3,1,7,7,7,4,6,4,2,2,male,20s,26,Chubu,NotMarried,NoChild,95,5,16,0,Other,1,Correct,0,Other,1,0,4,4,1,4
ahhqqobm,3,3,3,2,4,2,3,4,4,4,3,3,4,4,4,3,3,3,3,3,3,3,4,4,2,4,4,3,4,4,4,5,4,5,female,40s,43,Kanto,NotMarried,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,1,2,2,2
ccq1t0sd,4,5,2,4,2,4,2,1,4,1,2,4,2,5,2,5,4,5,1,4,2,1,2,1,1,3,5,7,5,5,5,6,2,3,female,40s,46,Chubu,Married,Child,5,5,47,1,Correct,1,Correct,1,Correct,3,0,2,2,1,3
3rbwwwz0,1,5,2,1,5,1,5,3,2,3,4,2,2,5,5,1,4,2,4,1,2,4,5,5,1,4,1,7,6,6,5,7,1,7,female,40s,44,Kanto,NotMarried,NoChild,10,20,24,0,Intuitive,0,Other,0,Intuitive,0,2,1,4,3,3
m1m0dlsv,4,4,4,4,2,4,3,2,3,1,3,4,2,5,3,4,4,4,2,4,3,3,2,2,3,3,5,6,4,5,6,2,6,3,male,20s,24,Kanto,NotMarried,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,1,2,1,1
lyld284p,2,3,4,2,4,3,4,3,3,2,4,3,4,5,3,2,2,3,4,4,3,3,3,2,2,2,4,5,5,5,4,3,3,5,female,30s,30,Hokkaido,Married,NoChild,10,5,47,0,Intuitive,1,Correct,1,Correct,2,1,1,2,1,3
k9qo22dr,2,4,4,2,4,2,4,4,4,4,2,2,4,2,5,2,4,4,2,1,2,1,4,2,1,2,2,7,2,5,3,5,2,6,female,20s,29,Kinki,NotMarried,NoChild,10,100,47,0,Intuitive,0,Intuitive,1,Correct,1,2,2,2,2,2
0vpv72tl,4,4,2,4,2,2,3,4,5,4,4,2,4,2,5,4,2,3,4,1,3,3,5,5,1,3,4,3,4,2,5,3,5,7,female,50s,58,Kanto,NotMarried,Child,5,5,47,1,Correct,1,Correct,1,Correct,3,0,1,3,2,1
7n05rzfg,1,5,1,1,5,1,1,5,5,5,5,1,5,5,5,1,5,5,1,5,1,1,5,5,1,1,5,1,1,6,5,6,1,7,female,30s,37,Chubu,Married,NoChild,410,100,24,0,Other,0,Intuitive,0,Intuitive,0,2,4,4,4,4
76apzkdu,4,4,4,4,2,4,4,2,3,2,4,4,4,5,2,4,3,3,3,3,4,2,2,2,2,4,4,5,5,4,5,2,6,3,male,40s,49,Chubu,Married,Child,5,5,47,1,Correct,1,Correct,1,Correct,3,0,3,3,2,3
